Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,besplatna_dostava (product.metafields.custom.besplatna_dostava),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Application method (product.metafields.shopify.application-method),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Brush material (product.metafields.shopify.brush-material),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Coffee product form (product.metafields.shopify.coffee-product-form),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Country (product.metafields.shopify.country),Dirt separating method (product.metafields.shopify.dirt-separating-method),Dispenser type (product.metafields.shopify.dispenser-type),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),Dust container type (product.metafields.shopify.dust-container-type),Fabric (product.metafields.shopify.fabric),Flavor (product.metafields.shopify.flavor),Handle material (product.metafields.shopify.handle-material),Handwear material (product.metafields.shopify.handwear-material),Ingredients (product.metafields.shopify.ingredients),Item condition (product.metafields.shopify.item-condition),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Organizer type (product.metafields.shopify.organizer-type),Package type (product.metafields.shopify.package-type),Product form (product.metafields.shopify.product-form),Shampoo type (product.metafields.shopify.shampoo-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Vacuum air filtering technology (product.metafields.shopify.vacuum-air-filtering-technology),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle fluid type (product.metafields.shopify.vehicle-fluid-type),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
repelin-nature-5l-sredstvo-za-ciscenje-podova-sa-insekticidom,Sredstvo za čišćenje podova sa insekticidom- REPELIN NATURE 5L,"<h2><span style=""color: rgb(85, 30, 247);""><strong>Sredstvo za čišćenje podova s funkcijom insekticida</strong></span></h2>
<p><br>Ovo inovativno sredstvo nudi dvostruku funkcionalnost: <span style=""color: rgb(85, 30, 247);""><strong>temeljno čišćenje podova</strong> i <strong>zaštitu od insekata</strong></span> poput mrava i muha. Formulirano za brzo uklanjanje prljavštine, masnoća i nečistoća, uz dugotrajnu higijensku zaštitu, idealno je za komercijalne i industrijske prostore gdje su čistoća i sigurnost prioritet.</p>
<h3><span style=""color: rgb(85, 30, 247);""><strong>Ključne prednosti</strong></span></h3>
<ul>
<li>
<span style=""color: rgb(85, 30, 247);""><strong>Brzo sušenje i sjajna završna obrada</strong></span>: Smanjuje vrijeme čekanja i ostavlja površine besprijekorno čistima.</li>
<li>
<span style=""color: rgb(85, 30, 247);""><strong>pH neutralan</strong></span>: Siguran za sve vrste podnih površina, uključujući osjetljive materijale.</li>
<li>
<span style=""color: rgb(85, 30, 247);""><strong>Osvježavajući miris bosiljka</strong></span>: Stvara ugodnu atmosferu u prostoru.</li>
<li>
<span style=""color: rgb(85, 30, 247);""><strong>Dodatna zaštita od insekata</strong></span>: Pomaže u sprječavanju pojave štetnika na higijenskim površinama.</li>
</ul>
<h3><span style=""color: rgb(85, 30, 247);""><strong>Namjena</strong></span></h3>
<p>Savršeno za upotrebu u:</p>
<ul>
<li>
<span style=""color: rgb(85, 30, 247);""><strong>Kafićima, restoranima i hotelima</strong></span>: Održava profesionalni nivo čistoće uz istovremenu zaštitu od insekata.</li>
<li>
<span style=""color: rgb(85, 30, 247);""><strong>Komercijalnim i industrijskim objektima</strong></span>: Osigurava efikasno čišćenje velikih i frekventnih površina.</li>
</ul>
<h3><span style=""color: rgb(85, 30, 247);""><strong>Kako koristiti</strong></span></h3>
<ul>
<li>
<span style=""color: rgb(85, 30, 247);""><strong>Redovno održavanje</strong></span>: Dodati <span style=""color: rgb(85, 30, 247);""><strong>40 ml</strong></span> sredstva (dva čepa) u <span style=""color: rgb(85, 30, 247);""><strong>10 litara vode</strong></span>.</li>
<li>
<span style=""color: rgb(85, 30, 247);""><strong>Kod visoke zaprljanosti</strong></span>: Koristiti <span style=""color: rgb(85, 30, 247);""><strong>80 ml</strong></span> sredstva (četiri čepa) na <span style=""color: rgb(85, 30, 247);""><strong>10 litara vode</strong></span>.</li>
<li>Nanijeti pomoću krpe ili mopa, ravnomjerno prebrisati površine i ostaviti da se osuši.</li>
</ul>
<p>Unesite čistoću i svježinu u svaki prostor uz praktičnost i sigurnost koju nudi ovo sredstvo. Vaši podovi će blistati, dok ćete istovremeno pružiti dodatnu zaštitu od neželjenih insekata!</p>
<!---->",Disarp,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Floor Cleaning Products,"","dezinfekcija, hemija, podovi, sredstva za čišćenje podova",true,Title,Default Title,,,,,,,,H06442100,0.0,,deny,manual,64.90,75.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-ciscenje-podova-sa-insekticidom-repelin-nature-5l-298369.webp?v=1736087752,1,Sredstvo za čišćenje podova sa insekticidom - REPELIN NATURE 5L - Greentime,false,Sredstvo za Čišćenje Podova sa Insekticidom- REPELIN NATURE 5L,"Repelin Nature - sredstvo za čišćenje podova s insekticidnim djelovanjem. Visoki koncentrat čisti, dezinfikuje i štiti prostor od insekata. Cijena: 60,00 KM",TRUE,,,,,,,,hard-surfaces,,,purple,,,,,bottle,,,,,,,fragrances,,,,,,,,,,,,,,,,,,,,lb,,,active
repelin-nature-5l-sredstvo-za-ciscenje-podova-sa-insekticidom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-ciscenje-podova-sa-insekticidom-repelin-nature-5l-496870.webp?v=1736182133,2,Sredstvo za čišćenje podova sa insekticidom - REPELIN NATURE 5L - Greentime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
discar-hidrocera-max-20l-vosak-za-samousluzne-praonice,Vosak za samouslužne praonice - DISCAR HIDROCERA MAX 20L,"<p><strong>Discar HIDROCERA MAX</strong> je visokokvalitetni vosak razvijen za upotrebu u samouslužnim praonicama automobila. Ovaj vosak pruža dugotrajnu zaštitu vanjskih površina vozila, omogućava brzo sušenje i ostavlja vozilo s visokim sjajem. Formuliran je da poboljša hidrofilni efekt, pomažući vodi da se brzo slijeva sa površine.</p>
<p><strong>Karakteristike</strong>:</p>
<ul>
<li>
<strong>Hidrofobni efekt</strong>: Pruža sjajan završni sloj koji omogućava brzo odbijanje vode, ostavljajući površinu vozila suhom i sjajnom.</li>
<li>
<strong>Dugotrajna zaštita</strong>: Formira zaštitni sloj koji štiti lak i druge površine od utjecaja vanjskih faktora.</li>
<li>
<strong>Brzo sušenje</strong>: Omogućava lako sušenje vozila bez potrebe za dodatnim brisanjem ili sušenjem.</li>
<li>
<strong>Jednostavna primjena</strong>: Pogodan za primjenu u svim vrstama samouslužnih sistema i automatskih perača.</li>
<li>
<strong>Pakovanje</strong>: 20 litara, idealno za profesionalne praonice s velikim obimom rada.</li>
</ul>
<p><strong>Primjena</strong>: Discar HIDROCERA MAX se koristi u završnim fazama pranja vozila kako bi se postigao visoki sjaj i dugotrajna zaštita vozila. Pogodan je za sve vrste vozila i kompatibilan sa svim vrstama sistema za voskanje u samouslužnim praonicama.</p>
<ul>
<li>
<h3><strong><span>Uputstvo za upotrebu</span></strong></h3>
</li>
</ul>
<p><span>Količina proizvoda koji se dozira ovisit će o kvaliteti i protoku vode. Podesite pumpu za doziranje na 15-25%. U autopraonicama se nanosi pravilno razrijeđen, prskajući ga u luk vode za ispiranje, prije nego što vozilo prođe kroz duvaljke zraka. Nije kompatibilan sa normalnim deterdžentima, nemojte ih miješati.</span></p>
<p><span>Čuvati u originalnoj ambalaži. Čuvati dalje od ekstremnih temperatura. Držite dobro zatvoreno kako biste izbjegli kontaminaciju.</span></p>
<!---->",Disarp,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Car Wash Solutions","","",true,Title,Default Title,,,,,,,,H06132700,0.0,,deny,manual,179.00,200.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/vosak-za-samousluzne-praonice-discar-hidrocera-max-20l-877473.jpg?v=1736087798,1,Vosak za samouslužne praonice - DISCAR HIDROCERA MAX 20L - Greentime,false,Vosak za samouslužne autopraonice | Disarp® HIDROCERA MAX 20L,"Disarp® Hidrocera Max 20L – Vrhunski vosak za samouslužne autopraonice. Pruža dugotrajan sjaj i zaštitu vozila, ostavljajući savršen završni sloj!",TRUE,,,,,,,,,,,pink,,,,,,,,,,,,,,,,,plastic-bottle,,,,,,,exterior,concentrate,car,,,,,,lb,,,active
powerfom-acid-22-kg,POWERFOM ACID 22 Kg,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H06128400,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
glup-banos-25x9ml-za-wc,GLUP BANOS 25x9ml za wc,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H0590C400,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
glup-suelos-marin0-50-doses-5ml-koncentrovano-sredstvo-za-ciscenje-podnih-povrsina,GLUP SUELOS MARIN0 50 DOSES 5ML Koncentrovano sredstvo za čišćenje podnih površina,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H0584B900,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
glup-cristales-25-doses-9ml-disarp-koncentrovano-sredstvo-za-ciscenje-podnih-povrsina,GLUP CRISTALES 25 DOSES 9ML DISARP Koncentrovano sredstvo za čišćenje podnih površina,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H0583C400,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
sredstvo-za-obnovu-plastike,Sredstvo za obnovu gume i plastike - DISCAR RENOVADOR 10L,"<p><span><strong>Sredstvo za obnovu gume i plastike</strong>- DISCAR RENOVADOR 10L</span></p>
<p><span>Proizvod s velikom snagom obnavljanja koja mu daje odlične performanse. <strong>Vraća novi izgled</strong> i pruža elastičnost gumama, plastici i gumi prisutnim u svim vrstama vozila.</span></p>
<p><span><strong>Prijatnog mirisa</strong>, pruža široku čistu aromu vozilu, pojačavajući osjećaj savršene čistoće. Neophodan <strong>za</strong> <strong>kondicioniranje polovnih vozila za prodaju</strong>, regeneriše površine oštećene vremenom, vraćajući im izgled prvog dana.</span></p>
<ul>
<li>
<h3><strong><span>Uputstvo za upotrebu</span></strong></h3>
</li>
</ul>
<p><span>Uklonite prašinu i masnoću sa površina koje se regenerišu. Nanesite direktno, bez razrjeđivanja, na krpu ili spužvu i nanesite na odmašćene i čiste površine.</span></p>
<p><span>Ne kvari boju, gumu, hrom, plastiku itd.</span></p>
<ul>
<li>
<h3><strong><span>Polja primjene</span></strong></h3>
</li>
</ul>
<p><span>Upotreba specifičnog sredstva za čišćenje u profesionalnom pranju vozila olakšava rad i daje najbolji rezultat.</span></p>
<p><span>Profesionalni proizvod za čišćenje i njegu guma, crne plastike i gume u autopraonicama, radionicama i službenim servisima automobila, kamiona, motocikala i čamaca.</span></p>",Disarp,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning","","auto kozmetika, auto kozmetika sarajevo",true,Title,Default Title,,,,,,,,H05522300,0.0,,deny,manual,96.90,110.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-obnovu-gume-i-plastike-discar-renovador-10l-410654.jpg?v=1736087699,1,Sredstvo za obnovu gume i plastike - DISCAR RENOVADOR 10L - Greentime,false,Sredstvo za obnovu plastike | Disarp® RENOVADOR 10L,Disarp® Renovador 10L Sredstvo velikom snagom obnavljanja koja mu daje odlične performanse. Vraća novi izgled i pruža elastičnost gumama i plastici prisutnim u svim vrstama vozila.,TRUE,,,,,,,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,plastic; rubber,,car; motorcycle; truck; van,,,,,,lb,,,active
sredstvo-za-obnovu-plastike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-obnovu-gume-i-plastike-discar-renovador-10l-371353.webp?v=1736087699,2,Sredstvo za obnovu gume i plastike - DISCAR RENOVADOR 10L - Greentime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sredstvo-za-obnovu-plastike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-obnovu-gume-i-plastike-discar-renovador-10l-137781.webp?v=1736087699,3,Sredstvo za obnovu gume i plastike - DISCAR RENOVADOR 10L - Greentime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sredstvo-za-obnovu-plastike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-obnovu-gume-i-plastike-discar-renovador-10l-567536.webp?v=1736087699,4,Sredstvo za obnovu gume i plastike - DISCAR RENOVADOR 10L - Greentime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sredstvo-za-obnovu-plastike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-obnovu-gume-i-plastike-discar-renovador-10l-440857.webp?v=1736087699,5,Sredstvo za obnovu gume i plastike - DISCAR RENOVADOR 10L - Greentime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dreampersonal-champu-y-gel-eco-z,DREAMPERSONAL CHAMPU Y GEL ECO-Z,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H0544F100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
dreampersonal-champu-gel-5-l,DREAMPERSONAL CHAMPU & GEL 5 L,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H05442100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
dicom-m-eco-20-l-deterdzent-za-pranje,DICOM M ECO 20 L deterdzent za pranje,"",Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H05382700,0.0,,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/IMG-5567.webp?v=1733681077,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
h40-lemon-caja-2-1-5-l-dispack,"H40 LEMON CAJA 2*1,5 L DISPACK",,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H05112600,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
sanit-amon-5l-sredstvo-za-ciscenje-vodootpornih-povrsina-miris-borovine,Sredstvo za čišćenje podova sa esencijom bora - SANIT AMON 5L,"<h1><span style=""color: rgb(0, 0, 0);""><strong><span class=""___SText_anxqe-ko_"" data-ui-name=""Link.Text"">Profesionalna sredstva za čišćenje</span></strong></span></h1>
<p><strong>Sanit Amon</strong> je koncentrirani amonijačni deterdžent s esencijom bora, posebno formuliran za efikasno čišćenje i održavanje higijene u sanitarnim prostorijama. Njegova snažna formula osigurava temeljito uklanjanje nečistoća, masnoća i mrlja s različitih površina, uključujući keramiku, pločice i lavaboe.</p>
<p><strong>Sadrži aktivne sastojke na bazi amonijaka i esenciju bora</strong> koja pruža dugotrajan miris borovine, ostavljajući prostor svježim i ugodnim. Sanit Amon je idealan za upotrebu u javnim WC-ima, hotelima, restoranima i drugim komercijalnim prostorima gdje su čistoća i ugodan miris prioritet.</p>
<h3><strong>PREDNOSTI</strong></h3>
<ul>
<li>
<strong>Efikasno uklanja nečistoće</strong> i mrlje s raznih površina u sanitarnim prostorijama</li>
<li>
<strong>Dugotrajan miris borovine</strong>, ostavlja svjež i ugodan osjećaj</li>
<li>
<strong>Pogodan za opće čišćenje</strong> toaleta, kupaonica i drugih sanitarnih prostora</li>
</ul>
<h3><strong>KAKO KORISTITI</strong></h3>
<p>Sanit Amon je posebno dizajniran za profesionalnu upotrebu u sanitarnim prostorijama. Može se koristiti za redovno čišćenje i održavanje higijene.</p>
<p><strong>Doziranje:</strong></p>
<ul>
<li>
<strong>Za redovno čišćenje</strong>: Razrijediti 40-100 ml sredstva u 10 l vode. Nanijeti na površine, ostaviti da djeluje nekoliko minuta, a zatim isprati ili obrisati.</li>
<li>
<strong>Za intenzivno čišćenje</strong>: Koristiti nerazrijeđeno sredstvo, nanijeti direktno na površine, ostaviti da djeluje 10-15 minuta, a zatim obrisati ili isprati.</li>
</ul>
<!---->",Disarp,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > All-Purpose Cleaners,"","hemija, podovi, sredstva za čišćenje podova, Sredstva za čišćenje toaleta, toalet",true,Title,Default Title,,,,,,,,H05072100,0.0,,deny,manual,58.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-ciscenje-podova-sa-esencijom-bora-sanit-amon-5l-663962.webp?v=1736087752,1,Sredstvo za čišćenje podova sa esencijom bora - SANIT AMON 5L - Greentime,false,Sredstvo za ručno čišćenje podova sa esencijom bora - SANIT AMON 5L,"Sanit Amon je sredstvo za čišćenje sa esencijom bora za učinkovito čišćenje podnih površina u komercijalnim i industrijskim okruženjima. Cijena: 62,00 KM",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
powersol-gras-lf-20kg,POWERSOL GRAS LF 20kg,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H04992700,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
ambissol-one-5l-osvjezivac-prostora,Osvježivač prostora  Ambissol One 5L,"<p><strong>Ambissol One</strong> je napredni osvježivač prostora dizajniran za dugotrajno neutraliziranje neugodnih mirisa i stvaranje ugodnog okruženja s jedinstvenim, svježim mirisom. Njegova visoko učinkovit formula pruža brzo i dugotrajno osvježenje, čineći ga idealnim za upotrebu u raznim prostorima poput domova, ureda, hotela i drugih javnih mjesta.</p>
<p><strong>Sadrži sofisticirane mirisne komponente</strong> koje učinkovito uklanjaju neugodne mirise i ispunjavaju prostor prijatnim i osvježavajućim mirisom. Ambissol One je poznat po svojoj sposobnosti da stvori dugotrajnu svježinu uz minimalnu potrošnju.</p>
<h3><strong>PREDNOSTI</strong></h3>
<ul>
<li>
<strong>Dugotrajno djelovanje</strong> za kontinuirano osvježavanje prostora</li>
<li>
<strong>Neutralizira neugodne mirise</strong> i stvara svježu atmosferu</li>
<li>
<strong>Ekonomičan i učinkovit</strong>, zahtijeva manju količinu za dugotrajan učinak</li>
</ul>
<h3><strong>KAKO KORISTITI</strong></h3>
<p>Ambissol One je jednostavan za primjenu i može se koristiti u različitim prostorima za brzu i efikasnu neutralizaciju mirisa.</p>
<p><strong>Doziranje:</strong></p>
<ul>
<li>
<strong>Za intenzivnu svježinu</strong>: Poprskati 2-3 puta u sredinu prostorije ili na površine gdje se neugodan miris osjeća.</li>
<li>
<strong>Za održavanje svježine</strong>: Koristiti po potrebi, ovisno o intenzitetu neugodnih mirisa i veličini prostora.</li>
</ul>",Disarp,Home & Garden > Decor > Home Fragrances > Air Fresheners,"","osvjezivaci, osvjezivaci prostora",true,Title,Default Title,,,,,,,,H04892100,0.0,,deny,manual,88.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/osvjezivac-prostora-disarp-ambissol-one-5l-293849.png?v=1736087695,1,Osvježivač prostora | Disarp Ambissol One 5L - Greentime,false,Osvježivač prostora | Disarp Ambissol One 5L,"Prirodni miris za vaš prostor, idealan za domove, kancelarije i ugostiteljske objekte. Osvježite zrak s kvalitetnim, ekološkim rješenjem.",TRUE,,,,,,,,,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
sprint-5l-disarp-sredstvo-za-ciscenje-modernog-namjestaja,SPRINT 5L DISARP- Sredstvo za čišćenje modernog namještaja.,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H04852100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
citron-hlor-ha-24-kg,CITRON HLOR HA 24 KG,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H04558200,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
suacil-plus-fresh-5l-omeksivac-za-ves,SUACIL PLUS FRESH 5L- omekšivač za veš,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H04532100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
eco-z-crissol-500ml-sredstvo-za-ciscenje-staklenih-povrsina,ECO Z CRISSOL 500ml - sredstvo za čišćenje staklenih površina,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H0445F100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
fusta-limp-5l-sredstvo-za-ciscenje-drvenih-povrsina,FUSTA LIMP 5L SREDSTVO ZA ČIŠĆENJE DRVENIH POVRŠINA,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H04432100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
glup-suelos-aloe-vera-50-doses-koncentrovano-sredstvo-za-ciscenje-podnih-povrsina,GLUP SUELOS ALOE VERA 50 DOSES Koncentrovano sredstvo za čišćenje podnih površina,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H0404B900,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
bioman-5l-sredstvo-za-ciscenje-i-dezinfekciju,Sredstvo za čišćenje i dezinfekciju- BIOMAN 5L,"<h1><span style=""color: rgb(0, 0, 0);""><strong><span class=""___SText_anxqe-ko_"" data-ui-name=""Link.Text"">Profesionalna sredstva za čišćenje i dezinfekciju</span></strong></span></h1>
<p><strong>Bioman</strong> je snažno dezinfekciono sredstvo, formulirano za učinkovitu dezinfekciju različitih površina u komercijalnim i industrijskim okruženjima. Njegova napredna formula efikasno uništava bakterije, viruse i gljivice, osiguravajući visoku razinu higijene. Idealan za upotrebu u zdravstvenim ustanovama, prehrambenoj industriji, kao i drugim prostorima gdje su čistoća i higijena prioritet.</p>
<p><strong>Sadrži snažne aktivne sastojke</strong> koji osiguravaju brzu i dugotrajnu zaštitu od patogenih mikroorganizama. Efikasan je protiv širokog spektra bakterija i virusa, a istovremeno je siguran za upotrebu na različitim vrstama površina.</p>
<h3><strong>PREDNOSTI</strong></h3>
<ul>
<li>
<strong>Snažna dezinfekcija</strong> protiv bakterija, virusa i gljivica</li>
<li>
<strong>Pogodan za sve vrste površina</strong>, uključujući podove, radne površine i opremu</li>
<li>
<strong>Brzo djeluje</strong>, ostavljajući površine higijenski čistim</li>
</ul>
<h3><strong>KAKO KORISTITI</strong></h3>
<p><strong>Bioman</strong> je dizajniran za profesionalnu upotrebu u različitim industrijskim i komercijalnim prostorima, gdje je potrebna redovna dezinfekcija.</p>
<p><strong>Doziranje:</strong></p>
<ul>
<li>
<strong>Za redovnu dezinfekciju</strong>: Razrijediti 50-100 ml sredstva na 10 litara vode.</li>
<li>
<strong>Za visoko rizične površine</strong>: Koristiti 100-150 ml na 10 litara vode.</li>
</ul>
<p>Dezinfekcijski proizvod velike snage s deterdžentskim djelovanjem, visoko aktivan protiv širokog spektra bakterija:</p>
<ul>
<li><strong>Escherichia coli</strong></li>
<li><strong>Enterococcus hirae</strong></li>
<li><strong>Pseudomonas aeruginosa</strong></li>
<li><strong>Staphylococcus aureus</strong></li>
</ul>
<!---->",Disarp,Uncategorized,"","ciscenje i dezinfekcija, dezinfekcija, hemija, Profesionalna sredstva za čišćenje i dezinfekciju",true,Title,Default Title,,,,,,,,H04022100,0.0,,deny,manual,75.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-ciscenje-i-dezinfekciju-bioman-5l-881909.webp?v=1736087752,1,Sredstvo za čišćenje i dezinfekciju - BIOMAN 5L - Greentime,false,,"Profesionalno sredstva za čišćenje i dezinfekciju Bioman je snažno dezinfekciono sredstvo, formulirano za učinkovitu dezinfekciju različitih površina u komercijalnim i industrijskim okruženjima. Njegova napredna formula efikasno uništava bakterije, viruse i gljivice, osiguravajući visoku razinu higijene. Idealan za upotrebu u zdravstvenim ustanovama, prehrambenoj industriji, kao i drugim prostorima gdje su čistoća i higijena prioritet. Sadrži snažne aktivne sastojke koji osiguravaju brzu i dugotrajnu zaštitu od patogenih mikroorganizama. Efikasan je protiv širokog spektra bakterija i virusa, a istovremeno je siguran za upotrebu na različitim vrstama površina. PREDNOSTI Snažna dezinfekcija protiv bakterija, virusa i gljivica Pogodan za sve vrste površina, uključujući podove, radne površine i opremu Brzo djeluje, ostavljajući površine higijenski čistim KAKO KORISTITI Bioman je dizajniran za profesionalnu upotrebu u različitim industrijskim i komercijalnim prostorima, gdje je potrebna redovna dezinfekcija. Doziranje: Za redovnu dezinfekciju: Razrijediti 50-100 ml sredstva na 10 litara vode. Za visoko rizične površine: Koristiti 100-150 ml na 10 litara vode. Dezinfekcijski proizvod velike snage s deterdžentskim djelovanjem, visoko aktivan protiv širokog spektra bakterija: Escherichia coli Enterococcus hirae Pseudomonas aeruginosa Staphylococcus aureus",TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
